,GRE_SCORE,Test_score,Undergrad_score,Grad_Year,Work_Month,Arizona State University,Boston University,Carnegie Mellon University,Drexel University,Illinois Institute of Technology,Indiana University Bloomington,Iowa State University,New York University,Northeastern University,Northwestern University,Pennsylvania State University,Rensselaer Polytechnic Institute,Rochester Institute of Technology,"Rutgers University, Newark",Rutgers University-New Brunswick,Santa Clara University,Stevens Institute of Technology,Syracuse University,"Texas A&M; University, College Station",University at Buffalo SUNY,University of Arizona,"University of California, Irvine",University of Cincinnati,University of Delaware,University of Florida,University of Illinois at Chicago,"University of Maryland, College Park","University of Minnesota, Twin Cities",University of North Carolina at Charlotte,University of Texas at Arlington,University of Texas at Austin,University of Texas at Dallas,University of Utah,University of Washington,Worcester Polytechnic Institute,ICS with concentration in Informatics,Information Management,Information Management and Systems,Information Science,Information Systems,Information Technology and Management,Management Information System,Admit
617,313.0,109.0,0.8174,2018.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
618,296.0,93.0,0.643,2018.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
619,306.0,115.0,0.63,2018.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
620,297.0,99.0,0.5581,2018.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
621,303.0,93.0,0.6409999999999999,2018.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
622,305.0,95.0,0.67,2018.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
623,304.0,102.0,0.61,2018.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
624,309.0,95.0,0.68,2017.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
625,308.0,99.0,0.625,2017.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
626,288.0,89.0,0.5534,2017.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
627,302.0,86.0,0.65,2017.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
628,295.0,90.0,0.606,2016.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
